Link,Dealer_Private,Vehicle_type,Make,Model,Price_kr,Model_year,Mileage_km,Range_km,BatteryCapacity_kWh,Horsepower,Acceleration_0-100km/h_secs.,Trailer_hitch,Color,Drive_type
https://www.bilbasen.dk/brugt/bil/vw/id7/pro-5d/6158594,True,Halvkombi,Vw,ID7,459900,2024,1900,615.0,76.6,286,6.5,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/60-iv-5d/5791885,True,CUV,Skoda,ENYAQ,319900,2023,4000,395.0,58.3,179,8.9,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-awd-5d/5986466,True,Halvkombi,Polestar,2,345000,2023,7108,482.0,78.0,408,4.7,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/mazda/mx-30/e-skyactiv-prime-line-5d/6134995,True,CUV,Mazda,MX-30,169000,2022,8000,200.0,30.0,145,9.7,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/bmw/ix3/charged-plus-m-sport-5d/6117415,True,SUV,Bmw,IX3,524900,2023,0,455.0,74.0,286,6.8,True,Other,RWD
https://www.bilbasen.dk/brugt/bil/aiways/u5/premium-5d/6100228,True,SUV,Aiways,U5,258700,2024,100,400.0,60.0,204,7.5,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/aiways/u5/premium-5d/6079112,True,SUV,Aiways,U5,249900,2022,1800,400.0,63.0,204,7.5,True,Beige,FWD
https://www.bilbasen.dk/brugt/bil/mg/zs/70-comfort-5d/6150325,True,CUV,Mg,ZS,229900,2023,50,440.0,68.3,156,8.6,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/mg/zs/70-luxury-5d/6150489,True,CUV,Mg,ZS,264900,2024,100,440.0,68.3,156,8.6,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/kia/niro/64-ev-upgrade-5d/6097398,True,CUV,Kia,NIRO,309900,2024,100,460.0,64.8,204,7.8,True,Sort,FWD
https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6142897,True,CUV,Vw,ID4,419800,2023,50,479.0,77.0,299,6.2,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/nissan/ariya/63-advance-5d/6096727,True,SUV,Nissan,ARIYA,339900,2022,21,403.0,63.3,218,7.5,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6090917,True,Halvkombi,Polestar,2,309900,2023,2000,542.0,78.0,231,7.4,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqb250/5d/6138038,True,SUV,Mercedes,EQB250,419990,2024,0,535.0,70.5,190,8.9,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/volvo/c40/p6-recharge-plus-5d/6111280,True,CUV,Volvo,C40,359800,2023,100,418.0,69.0,231,7.4,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/renault/megane-e-tech/60-techno-5d/6140977,True,Halvkombi,Renault,MEGANE-E-TECH,279900,2022,500,433.0,60.0,220,7.4,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqe350/amg-line-4d/5994700,True,Sedan,Mercedes,EQE350,624900,2023,5000,632.0,90.6,292,6.4,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/fiat/500e/icon-plus-3d/6145524,True,Mikro,Fiat,500E,154900,2021,5000,312.0,37.3,118,9.0,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/audi/q8-e-tron/55-s-line-quattro-5d/6124816,True,SUV,Audi,Q8-E-TRON,875000,2024,3500,535.0,106.0,408,5.9,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6090033,True,Halvkombi,Polestar,2,309800,2023,2000,542.0,78.0,231,7.4,True,Sølv,FWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-performance-5d/6099447,True,Halvkombi,Vw,ID3,264700,2023,5000,422.0,58.0,204,7.9,False,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq-5/77-ultimate-5d/6056219,True,Halvkombi,Hyundai,IONIQ-5,403490,2023,0,507.0,74.0,229,7.4,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/mg/4/xpower-5d/6071002,True,Halvkombi,Mg,4,279800,2024,8000,385.0,64.0,435,3.8,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/polestar/2/performance-awd-5d/6112770,True,Halvkombi,Polestar,2,469900,2024,4200,592.0,82.0,476,4.2,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/vw/id5/style-5d/6138479,True,CUV,Vw,ID5,409900,2024,5000,553.0,76.6,286,6.42,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/bmw/i4/edrive35-m-sport-5d/6069347,True,Halvkombi,Bmw,I4,449900,2023,4200,450.0,66.0,286,6.0,True,Other,RWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-gt-line-5d/6139896,True,Halvkombi,Kia,EV6,399900,2024,100,510.0,77.4,229,7.5,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/mg/4/luxury-5d/6115969,True,Halvkombi,Mg,4,239700,2024,100,435.0,61.7,204,8.0,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/mg/4/luxury-5d/6112877,True,Halvkombi,Mg,4,219900,2023,3000,435.0,64.0,204,8.0,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/opel/mokka-e/50-elegance-5d/6115431,True,CUV,Opel,MOKKA-E,199900,2023,0,338.0,45.0,136,9.0,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/aiways/u5/premium-5d/6143183,True,SUV,Aiways,U5,257800,2023,27,400.0,63.0,204,7.5,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq-5/77-ultimate-awd-5d/6065550,True,Halvkombi,Hyundai,IONIQ-5,419700,2023,6000,481.0,77.4,325,5.2,True,Grøn,AWD
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/essential-3d/6116873,True,Mikro,Mini,COOPER-SE,214900,2023,7500,231.0,32.6,184,7.3,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/kia/ev9/long-range-performance-gt-line-awd-5d/6072611,True,SUV,Kia,EV9,739900,2024,4000,505.0,99.8,384,5.3,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/vw/id5/pro-performance-5d/6151276,True,CUV,Vw,ID5,334900,2023,0,534.0,76.6,204,8.4,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/voyah/free/first-edition-platinum-5d/6154363,True,SUV,Voyah,FREE,5695,2024,1,500.0,100.0,489,4.4,True,Beige,AWD
https://www.bilbasen.dk/brugt/bil/bmw/ix1/xdrive30-fully-charged-5d/6146785,True,CUV,Bmw,IX1,479800,2024,5000,429.0,64.8,313,5.7,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/vw/id7/style-5d/6122033,True,Halvkombi,Vw,ID7,529900,2024,3000,615.0,76.6,286,6.5,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/nissan/ariya/87-evolve-e-4orce-5d/5962099,True,SUV,Nissan,ARIYA,439900,2023,8000,493.0,87.4,306,5.7,True,Sølv,AWD
https://www.bilbasen.dk/brugt/bil/tesla/model-y/rwd-5d/6151238,True,CUV,Tesla,MODEL-Y,329900,2022,7544,455.0,57.0,299,6.9,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/vw/idbuzz/style-5d/5889064,True,MPV,Vw,IDBUZZ,499900,2023,1000,409.0,77.0,204,10.2,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/40-advanced-5d/6098685,True,CUV,Audi,Q4-E-TRON,409900,2023,900,508.0,76.6,204,8.5,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/vw/idbuzz/pro-5d/6158170,True,MPV,Vw,IDBUZZ,419800,2024,10,410.0,82.0,204,10.2,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/byd/atto-3/60-design-5d/6132587,True,CUV,Byd,ATTO-3,259700,2022,2700,420.0,60.5,204,7.3,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-prestige-5d/6052398,True,Halvkombi,Kia,EV6,384900,2024,0,528.0,77.4,229,7.5,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/renault/megane-e-tech/60-iconic-5d/6156427,True,Halvkombi,Renault,MEGANE-E-TECH,319900,2023,100,450.0,60.0,220,7.4,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/amg-line-5d/6153606,True,CUV,Mercedes,EQA250,399900,2023,4000,469.0,66.5,190,8.6,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/volvo/c40/p8-recharge-ultimate-5d/6103801,True,CUV,Volvo,C40,367900,2023,3800,418.0,78.0,408,4.7,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/fiat/500e/icon-3d/6138926,True,Mikro,Fiat,500E,149900,2022,7000,312.0,42.0,118,9.0,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-upgrade-5d/5921275,True,Halvkombi,Kia,EV6,472896,2023,0,528.0,77.4,229,7.5,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/vw/e-up/5d/6021640,True,Mikro,Vw,E-UP,199900,2024,2500,259.0,36.8,83,11.9,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/bmw/ix3/charged-m-sport-5d/6134999,True,SUV,Bmw,IX3,484900,2022,1000,460.0,74.0,286,6.8,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/maxus/et90/88-pick-up-4d/6046012,True,SUV,Maxus,ET90,575880,2022,0,336.0,88.7,177,3.56,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/recharge-twin-plus-5d/6113770,True,SUV,Volvo,XC40,414800,2024,1000,436.0,78.0,408,4.9,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/mg/4/luxury-5d/6135340,True,Halvkombi,Mg,4,214900,2023,3500,435.0,64.0,204,8.0,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/fiat/500e/icon-plus-3d/6145526,True,Mikro,Fiat,500E,154900,2021,7000,312.0,37.3,118,9.0,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-performance-prestige-awd-5d/6097903,True,Halvkombi,Kia,EV6,407899,2024,0,506.0,77.4,325,5.4,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/aiways/u5/premium-5d/6061629,True,SUV,Aiways,U5,294900,2021,0,400.0,63.0,204,7.5,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/recharge-twin-plus-5d/6063361,True,SUV,Volvo,XC40,439900,2024,1000,436.0,78.0,408,4.9,True,Sølv,AWD
https://www.bilbasen.dk/brugt/bil/volvo/ex30/twin-ultra-5d/6127094,True,CUV,Volvo,EX30,390000,2024,6000,460.0,64.0,428,3.6,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/amg-line-5d/6027248,True,CUV,Mercedes,EQA250,434900,2023,4000,424.0,66.5,190,8.6,True,Sort,FWD
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/45-attitude-quattro-5d/6006315,True,CUV,Audi,Q4-E-TRON,499900,2024,5000,501.0,77.0,265,6.9,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/5d/6155211,True,CUV,Mercedes,EQA250,344900,2023,7000,492.0,66.5,190,8.6,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/vw/e-up/5d/6132168,True,Mikro,Vw,E-UP,169700,2021,0,260.0,32.3,83,11.9,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/aiways/u5/premium-5d/5970372,True,SUV,Aiways,U5,274900,2021,1850,400.0,63.0,204,7.5,True,Blå,FWD
https://www.bilbasen.dk/brugt/bil/fiat/500e/icon-3d/6141197,True,Mikro,Fiat,500E,159900,2022,3903,312.0,42.0,118,9.0,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/cupra/born/58-high-5d/6132950,True,Halvkombi,Cupra,BORN,259900,2023,4000,421.0,58.0,204,7.3,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/nissan/ariya/87-evolve-5d/6052462,True,SUV,Nissan,ARIYA,439900,2023,5290,525.0,87.0,242,7.6,True,Beige,FWD
https://www.bilbasen.dk/brugt/bil/renault/zoe/52-evolution-5d/6112682,True,Halvkombi,Renault,ZOE,199900,2024,2800,385.0,52.0,108,11.4,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6105900,True,Halvkombi,Polestar,2,329900,2023,8000,542.0,78.0,231,7.4,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/vw/id5/pro-performance-active-5d/5888167,True,CUV,Vw,ID5,369900,2023,6000,534.0,76.6,204,8.4,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/nissan/ariya/87-advance-5d/6130263,True,SUV,Nissan,ARIYA,369900,2023,6000,533.0,87.0,242,7.6,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/recharge-extended-range-plus-5d/6142764,True,SUV,Volvo,XC40,399800,2024,1000,571.0,82.0,252,7.3,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6069949,True,CUV,Vw,ID4,359900,2023,37,496.0,77.0,299,6.2,True,Sølv,AWD
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq-6/77-advanced-4d/5941938,True,Sedan,Hyundai,IONIQ-6,374900,2023,6000,614.0,77.4,229,7.4,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/recharge-twin-plus-5d/6091334,True,SUV,Volvo,XC40,419700,2024,1500,536.0,82.0,408,4.9,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/mg/4/luxury-extended-range-5d/6143120,True,Halvkombi,Mg,4,269900,2024,0,435.0,61.7,245,6.5,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/amg-line-5d/6132906,True,CUV,Mercedes,EQA250,439900,2023,4000,492.0,66.5,190,8.6,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6113919,True,Halvkombi,Polestar,2,414800,2024,5000,635.0,82.0,299,6.2,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/mg/5/luxury-5d/6116063,True,St.car,Mg,5,229900,2024,100,380.0,57.0,156,8.3,True,Sort,FWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/progressive-5d/6091341,True,CUV,Mercedes,EQA250,379900,2023,7000,491.0,66.5,190,8.6,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/nissan/leaf/39-acenta-5d/5960972,True,Halvkombi,Nissan,LEAF,220100,2022,0,270.0,39.0,147,7.9,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/85-iv-premium-5d/6155092,True,CUV,Skoda,ENYAQ,449900,2024,500,557.0,76.6,286,6.44,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/mg/4/luxury-5d/6115826,True,Halvkombi,Mg,4,239900,2024,100,435.0,64.0,204,8.0,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/vw/idbuzz/style-75-years-edition-5d/6133434,True,MPV,Vw,IDBUZZ,499900,2024,0,409.0,76.6,204,10.2,True,Gul_Brun_Orange,RWD
https://www.bilbasen.dk/brugt/bil/hongqi/e-hs9/99-exclusive-5d/5831024,True,SUV,Hongqi,E-HS9,649990,2023,0,465.0,90.0,551,4.9,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/maxus/et90/88-pick-up-4d/5708450,True,SUV,Maxus,ET90,579000,2022,0,336.0,88.7,177,3.56,False,Other,RWD
https://www.bilbasen.dk/brugt/bil/audi/q8-e-tron/50-prestige-sportback-quattro-5d/6158813,True,SUV,Audi,Q8-E-TRON,629900,2024,1039,499.0,95.0,340,6.0,True,Beige,AWD
https://www.bilbasen.dk/brugt/bil/ford/mustang-mach-e/extended-range-5d/5947953,True,CUV,Ford,MUSTANG-MACH-E,379900,2023,4000,610.0,98.0,294,7.0,True,Gul_Brun_Orange,RWD
https://www.bilbasen.dk/brugt/bil/vw/id5/style-5d/6142610,True,CUV,Vw,ID5,395485,2024,0,553.0,76.6,286,6.42,False,Sort,RWD
https://www.bilbasen.dk/brugt/bil/fisker/ocean/extreme-5d/6149555,True,SUV,Fisker,OCEAN,394700,2024,50,707.0,106.5,564,4.0,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80x-iv-sportline-max-coup-5d/6115054,True,CUV,Skoda,ENYAQ,445986,2023,0,525.0,76.6,265,6.9,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/citron/-c4-x/50-concorde-premiere-pack-4d/6056461,True,Sedan,Citron,-C4-X,219900,2023,1500,358.0,50.0,136,9.7,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/volvo/ex30/standard-range-core-5d/6151242,True,CUV,Volvo,EX30,279900,2024,0,344.0,49.0,272,5.7,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq-5/77-advanced-5d/6012134,True,Halvkombi,Hyundai,IONIQ-5,349300,2023,4000,507.0,77.4,229,7.4,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/iv-rs-coup-5d/6093199,True,CUV,Skoda,ENYAQ,419900,2023,1100,520.0,76.6,299,6.5,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6122501,True,CUV,Vw,ID4,427500,2023,6000,531.0,76.6,204,8.5,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/ford/mustang-mach-e/premium-extended-range-5d/6148941,True,CUV,Ford,MUSTANG-MACH-E,484900,2023,0,600.0,99.0,294,7.0,True,Rød,RWD
https://www.bilbasen.dk/brugt/bil/maxus/euniq6/70-5d/5859554,True,SUV,Maxus,EUNIQ6,389900,2023,0,354.0,70.0,177,6.9,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/bmw/ix3/charged-m-sport-5d/6042047,True,SUV,Bmw,IX3,474900,2023,5000,461.0,74.0,286,6.8,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/cupra/born/58-high-5d/6117943,True,Halvkombi,Cupra,BORN,249900,2023,2000,421.0,58.0,204,7.3,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/amg-line-5d/6151977,True,CUV,Mercedes,EQA250,409800,2023,5000,489.0,73.9,190,8.6,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-premium-5d/6157872,True,CUV,Skoda,ENYAQ,359900,2023,7000,540.0,76.6,204,8.7,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/volvo/c40/p6-recharge-plus-5d/6097104,True,CUV,Volvo,C40,359800,2023,50,418.0,69.0,231,7.4,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/bmw/ix3/charged-plus-m-sport-5d/5991525,True,SUV,Bmw,IX3,539900,2022,6800,453.0,74.0,286,6.8,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/kia/ev9/long-range-performance-gt-line-awd-5d/6129887,True,SUV,Kia,EV9,759900,2024,5000,505.0,100.0,384,5.3,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/byd/tang/86-premium-awd-7prs-5d/6065725,True,SUV,Byd,TANG,399900,2023,0,400.0,86.4,517,4.6,True,Rød,AWD
https://www.bilbasen.dk/brugt/bil/opel/mokka-e/50-ultimate-5d/5907397,True,CUV,Opel,MOKKA-E,224500,2022,100,328.0,50.0,136,9.0,False,Blå,FWD
https://www.bilbasen.dk/brugt/bil/kia/niro/64-ev-prestige-5d/6126552,True,CUV,Kia,NIRO,299900,2023,3000,460.0,64.8,204,7.8,True,Blå,FWD
https://www.bilbasen.dk/brugt/bil/nissan/leaf/39-n-connecta-5d/6133456,True,Halvkombi,Nissan,LEAF,189500,2024,50,270.0,40.0,147,7.9,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/dacia/spring/comfort-5d/5935766,True,Halvkombi,Dacia,SPRING,109900,2021,3700,230.0,25.0,44,19.1,False,Sølv,FWD
https://www.bilbasen.dk/brugt/bil/kia/niro/64-ev-prestige-5d/6138416,True,CUV,Kia,NIRO,299900,2024,1311,460.0,64.8,204,7.8,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/fiat/500e/icon-3d/6156388,True,Mikro,Fiat,500E,164500,2022,6000,312.0,42.0,118,9.0,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/fisker/ocean/extreme-5d/6135995,True,SUV,Fisker,OCEAN,409800,2024,0,707.0,106.5,564,4.0,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/kia/niro/64-ev-upgrade-5d/6105277,True,CUV,Kia,NIRO,339900,2024,3000,460.0,64.8,204,7.8,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6132524,True,CUV,Vw,ID4,419800,2023,2000,479.0,77.0,299,6.2,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-performance-gt-line-awd-5d/5875306,True,Halvkombi,Kia,EV6,449900,2023,6000,484.0,77.4,325,5.4,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/p6-recharge-ultimate-5d/6149837,True,SUV,Volvo,XC40,369900,2023,0,400.0,70.0,231,7.4,True,Blå,FWD
https://www.bilbasen.dk/brugt/bil/audi/q8-e-tron/55-s-line-quattro-5d/6041208,True,SUV,Audi,Q8-E-TRON,849900,2023,1200,557.0,114.0,408,5.9,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/opel/mokka-e/50-elegance-5d/6117928,True,CUV,Opel,MOKKA-E,199900,2023,0,338.0,45.0,136,9.0,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-5d/6100260,True,CUV,Skoda,ENYAQ,329900,2023,2000,534.0,77.0,204,8.7,True,Grøn,RWD
https://www.bilbasen.dk/brugt/bil/volvo/c40/recharge-extended-range-plus-5d/6056072,True,CUV,Volvo,C40,409900,2024,1500,579.0,79.0,252,7.3,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/fiat/500e/comfort-pack-cabrio-2d/6119429,True,Mikro,Fiat,500E,214900,2024,50,326.0,37.3,118,9.0,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/recharge-twin-plus-5d/6089515,True,SUV,Volvo,XC40,419800,2024,1000,536.0,82.0,408,4.9,True,Sølv,AWD
https://www.bilbasen.dk/brugt/bil/renault/megane-e-tech/60-techno-5d/6140985,True,Halvkombi,Renault,MEGANE-E-TECH,279900,2022,500,433.0,60.0,220,7.4,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/volvo/c40/recharge-extended-range-plus-5d/6140312,True,CUV,Volvo,C40,392900,2024,5000,579.0,79.0,252,7.3,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/vw/idbuzz/style-5d/6131258,True,MPV,Vw,IDBUZZ,536716,2024,0,409.0,76.6,204,10.2,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/resolute-edition-3d/6155669,True,Mikro,Mini,COOPER-SE,229900,2023,8000,228.0,28.9,184,7.3,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/mg/4/nordic-edition-5d/6096651,True,Halvkombi,Mg,4,199999,2024,0,350.0,51.0,170,7.7,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/bmw/ix1/xdrive30-fully-charged-5d/6125932,True,CUV,Bmw,IX1,479000,2023,7000,429.0,64.8,313,5.7,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqb250/progressive-5d/6141708,True,SUV,Mercedes,EQB250,349900,2023,8000,469.0,66.5,190,9.2,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/nissan/ariya/87-advance-5d/6130532,True,SUV,Nissan,ARIYA,394990,2023,0,533.0,87.4,242,7.6,True,Sort,FWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6101882,True,Halvkombi,Polestar,2,309800,2023,2000,542.0,78.0,231,7.4,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/cupra/born/58-emocion-5d/6137697,True,Halvkombi,Cupra,BORN,287171,2024,0,421.0,58.0,204,7.3,False,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-prestige-5d/6041654,True,Halvkombi,Kia,EV6,379900,2024,100,528.0,72.5,229,7.5,True,Rød,RWD
https://www.bilbasen.dk/brugt/bil/mg/4/luxury-5d/6133500,True,Halvkombi,Mg,4,214900,2023,2500,435.0,64.0,204,8.0,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/recharge-extended-range-plus-5d/6150698,True,SUV,Volvo,XC40,410000,2024,1028,571.0,82.0,252,7.3,True,Grøn,RWD
https://www.bilbasen.dk/brugt/bil/renault/twingo/electric-intens-5d/6131048,True,Mikro,Renault,TWINGO,135000,2021,5000,190.0,21.3,82,12.9,False,Other,RWD
https://www.bilbasen.dk/brugt/bil/opel/combo-e-life/50-elegance-l2-5d/5773307,True,SUV,Opel,COMBO-E-LIFE,319990,2023,0,250.0,45.0,136,11.7,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/opel/mokka-e/50-gs-line-5d/6120072,True,CUV,Opel,MOKKA-E,184800,2022,7200,324.0,50.0,136,9.0,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/cupra/born/77-e-boost-dinamica-pack-high-5d/6097851,True,Halvkombi,Cupra,BORN,294500,2022,3900,544.0,82.0,231,7.0,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/recharge-extended-range-plus-5d/6158224,True,SUV,Volvo,XC40,424900,2024,1500,570.0,78.0,252,7.3,True,Sølv,RWD
https://www.bilbasen.dk/brugt/bil/peugeot/e-208/50-gt-5d/6141331,True,Halvkombi,Peugeot,E-208,209900,2023,6500,351.0,45.0,136,8.2,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/fiat/500e/icon-pack-3d/6084768,True,Mikro,Fiat,500E,204900,2023,0,316.0,42.0,118,9.0,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-sportline-5d/6156341,True,CUV,Skoda,ENYAQ,389900,2023,4500,531.0,76.6,204,8.7,True,Gul_Brun_Orange,RWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-upgrade-5d/5970827,True,Halvkombi,Kia,EV6,434900,2023,6723,528.0,77.4,229,7.5,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/mg/marvel-r/comfort-5d/6042187,True,CUV,Mg,MARVEL-R,279990,2023,0,402.0,69.9,180,7.9,True,Other,RWD
https://www.bilbasen.dk/brugt/bil/opel/zafira-e-life/50-business-edition-l2/6152470,True,MPV,Opel,ZAFIRA-E-LIFE,305000,2021,8000,221.0,50.0,136,12.1,True,Sort,FWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/recharge-extended-range-ultimate-5d/6105110,True,SUV,Volvo,XC40,438900,2024,5000,571.0,82.0,252,7.3,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/porsche/taycan/4d/6136564,True,Sedan,Porsche,TAYCAN,1107480,2025,0,590.0,82.3,408,4.8,False,Sort,RWD
https://www.bilbasen.dk/brugt/bil/opel/mokka-e/50-elegance-5d/6135098,True,CUV,Opel,MOKKA-E,209800,2023,500,318.0,50.0,136,9.0,False,Grå,FWD
