Link,Brand,Model,Variant,Price,Modelår,1. registrering,Kilometertal,Drivmiddel,Rækkevidde,Batterikapacitet,Energiforbrug,Hjemmeopladning AC,Hurtig opladning DC,Opladningstid DC 10-80%,Periodisk afgift,Ydelse,Acceleration,Tophastighed,Trækvægt,Farve,Nypris,Kategori,Type,Bagagerumsstørrelse,Vægt,Bredde,Længde,Højde,Lasteevne,Max. trækvægt m/bremse,Trækhjul,ABS-bremser,ESP,Airbags,Døre,Produceret,Error
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-1st-5d/6118855,Vw,ID4,Pro performance,274.900 kr.,2021.0,4/2021,29.000 km,El,(WLTP) 490 km,"76,6 kWh",184 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"8,5 sek.",160 km/t,1.000 kg,Hvid,-,Personbil,CUV,543 liter,2.085 kg,185 cm,459 cm,163 cm,575 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-sportline-5d/6149588,Skoda,ENYAQ,80 iv,369.900 kr.,2023.0,3/2023,22.800 km,El,(WLTP) 531 km,"76,6 kWh",162 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"8,7 sek.",160 km/t,1.000 kg,Sølvmetal,474.449 kr.,Personbil,CUV,585 liter,2.042 kg,188 cm,465 cm,162 cm,570 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq-6/77-advanced-4d/5930239,Hyundai,IONIQ-6,77,384.900 kr.,2023.0,4/2023,5.000 km,El,(WLTP) 614 km,"74,0 kWh",143 Wh/km,-,-,-,780 kr. / år,229 hk/350 nm,"7,4 sek.",182 km/t,1.500 kg,-,400.715 kr.,Personbil,Sedan,401 liter,1.910 kg,188 cm,486 cm,150 cm,500 kg,1.500 kg,Baghjulstræk,Ja,Ja,7,4,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/5d/6081028,Mercedes,EQA250,5d,394.900 kr.,2023.0,12/2022,12.000 km,El,(WLTP) 530 km,"70,5 kWh",153 Wh/km,-,-,-,780 kr. / år,190 hk/385 nm,"8,6 sek.",160 km/t,750 kg,Sortmetal,445.020 kr.,Personbil,CUV,340 liter,2.040 kg,183 cm,446 cm,162 cm,430 kg,750 kg,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/40-attitude-s-line-5d/6016572,Audi,Q4-E-TRON,40 attitude s,424.900 kr.,2022.0,3/2023,14.000 km,El,(WLTP) 496 km,"77,0 kWh",182 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"8,5 sek.",160 km/t,1.000 kg,Sortmetal,-,Personbil,CUV,520 liter,2.125 kg,187 cm,459 cm,163 cm,515 kg,1.000 kg,Baghjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/kia/e-soul/64-premium-5d/5862348,Kia,E-SOUL,64,264.900 kr.,2022.0,12/2022,30 km,El,(WLTP) 452 km,"64,0 kWh",157 Wh/km,-,-,-,780 kr. / år,204 hk/395 nm,"7,9 sek.",167 km/t,300 kg,Gråmetal,325.720 kr.,Personbil,Halvkombi,315 liter,1.682 kg,180 cm,420 cm,161 cm,498 kg,300 kg,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqb250/amg-line-5d/6000583,Mercedes,EQB250,Amg,379.900 kr.,2023.0,3/2023,13.000 km,El,(WLTP) 469 km,"66,5 kWh",164 Wh/km,-,-,-,780 kr. / år,190 hk/385 nm,"9,2 sek.",160 km/t,-,Blåmetal,-,Personbil,SUV,495 liter,2.110 kg,183 cm,468 cm,167 cm,410 kg,-,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/bmw/ix3/charged-m-sport-5d/6134974,Bmw,IX3,Charged m,474.900 kr.,2022.0,9/2022,17.500 km,El,(WLTP) 461 km,"80,0 kWh",186 Wh/km,-,-,-,780 kr. / år,286 hk/400 nm,"6,8 sek.",180 km/t,750 kg,Carbonsortmetal,518.102 kr.,Personbil,SUV,510 liter,2.260 kg,189 cm,473 cm,167 cm,465 kg,750 kg,Baghjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/vw/id5/pro-performance-5d/6137912,Vw,ID5,Pro,324.700 kr.,2023.0,7/2023,13.000 km,El,(WLTP) 534 km,"76,6 kWh",164 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"8,4 sek.",160 km/t,1.000 kg,Hvid,415.714 kr.,Personbil,CUV,549 liter,2.117 kg,185 cm,460 cm,162 cm,533 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqc400/edition-1886-4matic-5d/5373587,Mercedes,EQC400,Edition 1886,419.800 kr.,2019.0,6/2019,33.000 km,El,(WLTP) 407 km,"93,6 kWh",195 Wh/km,-,-,-,880 kr. / år,408 hk/760 nm,"5,1 sek.",180 km/t,1.800 kg,Sølvmetal,-,Personbil,SUV,500 liter,2.395 kg,188 cm,476 cm,162 cm,545 kg,1.800 kg,Firehjulstræk,Nej,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqe350/amg-line-4d/6028397,Mercedes,EQE350,Amg,549.900 kr.,2023.0,4/2023,12.000 km,El,(WLTP) 632 km,"90,6 kWh",162 Wh/km,-,-,-,780 kr. / år,292 hk/565 nm,"6,4 sek.",210 km/t,750 kg,Sortmetal,-,Personbil,Sedan,430 liter,2.285 kg,196 cm,495 cm,151 cm,595 kg,750 kg,Baghjulstræk,Ja,Ja,7,4,,
https://www.bilbasen.dk/brugt/bil/bmw/i4/m50-fully-charged-xdrive-5d/6037130,Bmw,I4,M50 fully charged,599.800 kr.,2022.0,6/2022,2.600 km,El,(WLTP) 510 km,"80,7 kWh",190 Wh/km,-,-,-,780 kr. / år,544 hk/795 nm,"3,9 sek.",225 km/t,750 kg,Hvidmetal,672.897 kr.,Personbil,Halvkombi,470 liter,2.290 kg,185 cm,478 cm,145 cm,445 kg,750 kg,Firehjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/iv-rs-coup-5d/6093199,Skoda,ENYAQ,Iv rs,419.900 kr.,2023.0,6/2022,1.100 km,El,(WLTP) 520 km,"76,6 kWh",168 Wh/km,-,-,-,780 kr. / år,299 hk/460 nm,"6,5 sek.",180 km/t,1.400 kg,Sortmetal,544.717 kr.,Personbil,CUV,570 liter,2.180 kg,188 cm,465 cm,161 cm,560 kg,1.400 kg,Firehjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6133773,Polestar,2,Long,299.900 kr.,2022.0,8/2022,15.000 km,El,(WLTP) 542 km,"78,0 kWh",171 Wh/km,-,-,-,780 kr. / år,231 hk/330 nm,"7,4 sek.",160 km/t,1.500 kg,Sortmetal,371.420 kr.,Personbil,Halvkombi,405 liter,2.069 kg,180 cm,461 cm,148 cm,421 kg,1.500 kg,Forhjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/lotus/eletre/s-5d/5983196,Lotus,ELETRE,S,1.309.900 kr.,2023.0,-/-,(ny bil),El,(WLTP) 535 km,"107,0 kWh",178 Wh/km,"22,0 kW",355 kW,20 min,-,603 hk/710 nm,"4,5 sek.",258 km/t,-,-,-,Personbil,SUV,611 liter,2.600 kg,200 cm,510 cm,163 cm,-,-,Firehjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/essential-3d/6006426,Mini,COOPER-SE,Essential,219.900 kr.,2023.0,4/2023,6.000 km,El,(WLTP) 231 km,"32,6 kWh",154 Wh/km,-,-,-,780 kr. / år,184 hk/270 nm,"7,3 sek.",150 km/t,-,Sortmetal,272.768 kr.,Personbil,Mikro,211 liter,1.340 kg,173 cm,385 cm,145 cm,435 kg,-,Forhjulstræk,Ja,Ja,6,3,,
https://www.bilbasen.dk/brugt/bil/hyundai/kona/64-ev-advanced-5d/6108332,Hyundai,KONA,64 ev,239.900 kr.,2023.0,3/2023,26.000 km,El,(WLTP) 484 km,"64,0 kWh",147 Wh/km,-,-,-,780 kr. / år,204 hk/395 nm,"7,9 sek.",167 km/t,300 kg,Hvid,310.715 kr.,Personbil,CUV,332 liter,1.660 kg,180 cm,421 cm,157 cm,510 kg,300 kg,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/vw/id5/pro-performance-active-5d/6140589,Vw,ID5,Pro performance,329.900 kr.,2023.0,6/2023,15.000 km,El,(WLTP) 534 km,"76,6 kWh",164 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"8,4 sek.",160 km/t,1.000 kg,-,405.715 kr.,Personbil,CUV,549 liter,2.117 kg,185 cm,460 cm,162 cm,533 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/tesla/model-3/rwd-4d/6131017,Tesla,MODEL-3,Rwd,274.900 kr.,2022.0,11/2022,32.000 km,El,(WLTP) 381 km,"54,0 kWh",144 Wh/km,-,-,-,780 kr. / år,325 hk/420 nm,"6,1 sek.",225 km/t,1.000 kg,Blåmetal,420.810 kr.,Personbil,Sedan,542 liter,1.835 kg,185 cm,469 cm,144 cm,314 kg,1.000 kg,Baghjulstræk,Ja,Ja,6,4,,
https://www.bilbasen.dk/brugt/bil/opel/mokka-e/50-elegance-5d/6137218,Opel,MOKKA-E,50,209.900 kr.,2023.0,10/2023,50 km,El,(WLTP) 318 km,"50,0 kWh",156 Wh/km,-,-,-,780 kr. / år,136 hk/260 nm,"9,0 sek.",150 km/t,-,Sølvmetal,-,Personbil,CUV,310 liter,1.498 kg,179 cm,415 cm,152 cm,517 kg,-,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/tesla/model-3/long-range-awd-4d/6125645,Tesla,MODEL-3,Long range,239.900 kr.,2019.0,3/2019,73.000 km,El,(WLTP) 600 km,"75,0 kWh",160 Wh/km,-,-,-,1.020 kr. / år,462 hk/-,"4,6 sek.",233 km/t,910 kg,Koksmetal,-,Personbil,Sedan,542 liter,1.847 kg,185 cm,469 cm,144 cm,333 kg,910 kg,Firehjulstræk,Ja,Ja,6,4,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/amg-line-5d/6005432,Mercedes,EQA250,Amg,389.900 kr.,2021.0,4/2021,11.000 km,El,(WLTP) 424 km,"66,5 kWh",179 Wh/km,-,-,-,780 kr. / år,190 hk/375 nm,"8,9 sek.",160 km/t,750 kg,Grå,-,Personbil,CUV,340 liter,2.040 kg,183 cm,446 cm,162 cm,430 kg,750 kg,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqe350/electric-art-4d/6063926,Mercedes,EQE350,Electric,539.900 kr.,2023.0,12/2022,8.000 km,El,(WLTP) 632 km,"90,6 kWh",162 Wh/km,-,-,-,780 kr. / år,292 hk/565 nm,"6,4 sek.",210 km/t,750 kg,Sort,-,Personbil,Sedan,430 liter,2.285 kg,196 cm,495 cm,151 cm,595 kg,750 kg,Baghjulstræk,Ja,Ja,7,4,,
https://www.bilbasen.dk/brugt/bil/porsche/taycan/sport-turismo-5d/5757568,Porsche,TAYCAN,Sport,799.000 kr.,2023.0,11/2022,22.000 km,El,(WLTP) 433 km,"71,0 kWh",203 Wh/km,-,-,-,780 kr. / år,326 hk/345 nm,"5,4 sek.",230 km/t,-,-,836.698 kr.,Personbil,St.car,446 liter,2.080 kg,197 cm,496 cm,141 cm,690 kg,-,Baghjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/nissan/leaf/59-e-tekna-5d/6124994,Nissan,LEAF,59 e,259.900 kr.,2024.0,4/2024,(ny bil),El,(WLTP) 396 km,"59,0 kWh",178 Wh/km,"3,6 kW",50 kW,-,780 kr. / år,214 hk/340 nm,"6,9 sek.",157 km/t,-,-,331.719 kr.,Personbil,Halvkombi,420 liter,1.705 kg,179 cm,449 cm,155 cm,435 kg,-,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/cupra/born/58-emocion-5d/6137654,Cupra,BORN,58,289.668 kr.,2024.0,-/-,(ny bil),El,(WLTP) 421 km,"58,0 kWh",156 Wh/km,-,-,-,-,204 hk/310 nm,"7,3 sek.",160 km/t,-,Blåmetal,275.610 kr.,Personbil,Halvkombi,385 liter,1.736 kg,178 cm,432 cm,154 cm,534 kg,-,Baghjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-performance-gt-line-awd-5d/6052522,Kia,EV6,77 long range performance gt line,459.900 kr.,2023.0,3/2023,3.000 km,El,(WLTP) 484 km,"72,5 kWh",180 Wh/km,-,-,-,780 kr. / år,325 hk/605 nm,"5,4 sek.",185 km/t,1.600 kg,Hvidmetal,490.618 kr.,Personbil,Halvkombi,510 liter,2.040 kg,189 cm,470 cm,155 cm,510 kg,1.600 kg,Firehjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqe350/electric-art-4d/6050085,Mercedes,EQE350,Electric,569.900 kr.,2023.0,12/2022,27.000 km,El,(WLTP) 611 km,"90,6 kWh",162 Wh/km,-,-,-,780 kr. / år,292 hk/565 nm,"6,4 sek.",210 km/t,750 kg,Gråmetal,-,Personbil,Sedan,430 liter,2.285 kg,196 cm,495 cm,151 cm,595 kg,750 kg,Baghjulstræk,Ja,Ja,7,4,7/2022,
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/amg-line-5d/5994965,Mercedes,EQA250,Amg,349.900 kr.,2021.0,4/2023,5.000 km,El,(WLTP) 419 km,"66,5 kWh",179 Wh/km,-,-,-,780 kr. / år,190 hk/375 nm,"8,9 sek.",160 km/t,750 kg,Gråmetal,-,Personbil,CUV,340 liter,2.040 kg,183 cm,446 cm,162 cm,430 kg,750 kg,Forhjulstræk,Ja,Ja,7,5,11/2020,
https://www.bilbasen.dk/brugt/bil/cupra/born/58-high-5d/6135424,Cupra,BORN,58,224.900 kr.,2022.0,12/2022,9.000 km,El,(WLTP) 421 km,"62,0 kWh",156 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"7,3 sek.",160 km/t,-,Grå,285.810 kr.,Personbil,Halvkombi,385 liter,1.736 kg,178 cm,432 cm,154 cm,534 kg,-,Baghjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/kia/e-niro/64-comfort-5d/5994840,Kia,E-NIRO,64,179.900 kr.,2019.0,8/2019,109.500 km,El,(WLTP) 455 km,"64,0 kWh",159 Wh/km,-,-,-,780 kr. / år,204 hk/395 nm,"7,8 sek.",167 km/t,-,Sortmetal,331.019 kr.,Personbil,CUV,451 liter,1.737 kg,181 cm,438 cm,157 cm,493 kg,-,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqs580/4matic-5d/6124877,Mercedes,EQS580,4matic,1.299.900 kr.,2023.0,7/2023,6.000 km,El,(WLTP) 673 km,"107,8 kWh",183 Wh/km,-,-,-,780 kr. / år,523 hk/855 nm,"4,3 sek.",210 km/t,750 kg,Blåmetal,1.682.618 kr.,Personbil,Halvkombi,610 liter,2.585 kg,193 cm,522 cm,151 cm,475 kg,750 kg,Firehjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/cupra/born/58-high-5d/6092449,Cupra,BORN,58,219.900 kr.,2022.0,6/2022,38.500 km,El,(WLTP) 421 km,"58,0 kWh",156 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"7,3 sek.",160 km/t,-,Gråmetal,285.810 kr.,Personbil,Halvkombi,385 liter,1.736 kg,178 cm,432 cm,154 cm,534 kg,-,Baghjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/skoda/citigo-e/iv-style-5d/6111641,Skoda,CITIGO-E,Iv,129.700 kr.,2021.0,1/2021,38.000 km,El,(NEDC) 257 km,"32,3 kWh",128 Wh/km,-,-,-,780 kr. / år,83 hk/212 nm,"12,3 sek.",130 km/t,-,Hvid,-,Personbil,Mikro,251 liter,1.235 kg,165 cm,360 cm,148 cm,295 kg,-,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/peugeot/e-208/50-active-pack-5d/6133650,Peugeot,E-208,50 active,154.990 kr.,2021.0,11/2021,51.500 km,El,(WLTP) 339 km,"45,0 kWh",155 Wh/km,-,-,-,780 kr. / år,136 hk/260 nm,"8,1 sek.",150 km/t,-,Sølvmetal,240.810 kr.,Personbil,Halvkombi,265 liter,1.222 kg,177 cm,405 cm,143 cm,423 kg,-,Forhjulstræk,Nej,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqc400/amg-line-4matic-5d/6154267,Mercedes,EQC400,Amg line,519.900 kr.,2021.0,1/2021,11.000 km,El,(WLTP) 410 km,"80,0 kWh",228 Wh/km,-,-,-,880 kr. / år,408 hk/760 nm,"5,1 sek.",180 km/t,1.800 kg,Koksmetal,-,Personbil,SUV,500 liter,2.395 kg,188 cm,476 cm,162 cm,545 kg,1.800 kg,Firehjulstræk,Nej,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/nissan/leaf/40-acenta-5d/5902694,Nissan,LEAF,40,134.800 kr.,2018.0,7/2018,72.000 km,El,(NEDC) 378 km,"39,0 kWh",146 Wh/km,-,-,-,780 kr. / år,150 hk/320 nm,"8,6 sek.",144 km/t,-,Hvid,279.899 kr.,Personbil,Halvkombi,435 liter,1.655 kg,179 cm,449 cm,154 cm,340 kg,-,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/renault/megane-e-tech/60-techno-5d/6138610,Renault,MEGANE-E-TECH,60,259.500 kr.,2022.0,3/2022,15.000 km,El,(WLTP) 450 km,"60,0 kWh",162 Wh/km,-,-,-,780 kr. / år,220 hk/300 nm,"7,4 sek.",160 km/t,900 kg,Rødmetal,365.710 kr.,Personbil,Halvkombi,440 liter,1.708 kg,186 cm,420 cm,151 cm,450 kg,900 kg,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/citron/-c4/50-shine-5d/6083280,Citron,-C4,50,229.900 kr.,2023.0,3/2023,10 km,El,(WLTP) 350 km,"50,0 kWh",153 Wh/km,-,-,-,780 kr. / år,136 hk/260 nm,"9,7 sek.",150 km/t,-,Hvid,310.710 kr.,Personbil,CUV,380 liter,1.516 kg,180 cm,436 cm,153 cm,484 kg,-,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6088874,Polestar,2,Long,299.995 kr.,2023.0,12/2022,5.000 km,El,(WLTP) 542 km,"78,0 kWh",170 Wh/km,-,-,-,780 kr. / år,231 hk/330 nm,"7,4 sek.",160 km/t,1.500 kg,Blåmetal,390.920 kr.,Personbil,Halvkombi,405 liter,2.069 kg,180 cm,461 cm,148 cm,421 kg,1.500 kg,Forhjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-performance-life-5d/6128968,Vw,ID3,Pro performance,209.800 kr.,2021.0,4/2021,37.000 km,El,(WLTP) 423 km,"58,0 kWh",155 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"7,3 sek.",160 km/t,-,Hvidmetal,-,Personbil,Halvkombi,385 liter,1.794 kg,181 cm,426 cm,157 cm,466 kg,-,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/byd/atto-3/60-design-5d/6139257,Byd,ATTO-3,60,259.700 kr.,2023.0,11/2023,2.000 km,El,(WLTP) 420 km,"60,5 kWh",160 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"7,3 sek.",160 km/t,-,Koksmetal,295.715 kr.,Personbil,CUV,440 liter,1.750 kg,188 cm,446 cm,162 cm,410 kg,-,Forhjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/40-attitude-s-line-5d/5886648,Audi,Q4-E-TRON,40 attitude s,449.900 kr.,2023.0,6/2023,8.000 km,El,(WLTP) 496 km,"76,6 kWh",182 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"8,5 sek.",160 km/t,1.000 kg,Hvidmetal,-,Personbil,CUV,520 liter,2.125 kg,187 cm,459 cm,163 cm,515 kg,1.000 kg,Baghjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/bmw/ix3/charged-plus-m-sport-5d/6104070,Bmw,IX3,Charged plus m,474.800 kr.,2022.0,4/2022,23.000 km,El,(WLTP) 453 km,"74,0 kWh",189 Wh/km,-,-,-,780 kr. / år,286 hk/400 nm,"6,8 sek.",180 km/t,750 kg,Beigemetal,616.474 kr.,Personbil,SUV,510 liter,2.260 kg,189 cm,473 cm,167 cm,465 kg,750 kg,Baghjulstræk,Ja,Ja,6,5,12/2021,
https://www.bilbasen.dk/brugt/bil/tesla/model-3/rwd-4d/6146328,Tesla,MODEL-3,Rwd,279.800 kr.,2022.0,12/2022,12.000 km,El,(WLTP) 491 km,"60,0 kWh",144 Wh/km,-,-,-,780 kr. / år,283 hk/-,-,-,-,Gråmetal,-,Personbil,Sedan,542 liter,1.835 kg,185 cm,469 cm,144 cm,314 kg,-,Baghjulstræk,Ja,Ja,6,4,,
https://www.bilbasen.dk/brugt/bil/opel/corsa-e/50-edition-5d/6139079,Opel,CORSA-E,50,154.000 kr.,2020.0,9/2020,41.000 km,El,(WLTP) 334 km,"45,0 kWh",166 Wh/km,-,-,-,780 kr. / år,136 hk/260 nm,"8,1 sek.",150 km/t,-,Hvid,244.990 kr.,Personbil,Halvkombi,267 liter,1.455 kg,177 cm,406 cm,144 cm,506 kg,-,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/bmw/i4/edrive35-5d/6137118,Bmw,I4,Edrive35,429.900 kr.,2023.0,6/2023,13.800 km,El,(WLTP) 450 km,"66,0 kWh",170 Wh/km,-,-,-,780 kr. / år,286 hk/400 nm,"6,0 sek.",190 km/t,1.600 kg,-,475.675 kr.,Personbil,Halvkombi,470 liter,2.152 kg,185 cm,478 cm,145 cm,393 kg,1.600 kg,Baghjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/vw/e-up/united-5d/5726799,Vw,E-UP,United,144.900 kr.,2021.0,3/2021,21.000 km,El,(WLTP) 260 km,"36,8 kWh",144 Wh/km,-,-,-,780 kr. / år,83 hk/210 nm,"11,9 sek.",130 km/t,-,Rød,-,Personbil,Mikro,251 liter,1.135 kg,165 cm,360 cm,149 cm,395 kg,-,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/35-5d/6143580,Audi,Q4-E-TRON,35,259.800 kr.,2021.0,12/2021,15.000 km,El,(WLTP) 329 km,"52,0 kWh",175 Wh/km,"7,2 kW",118 kW,33 min,780 kr. / år,170 hk/310 nm,"9,0 sek.",160 km/t,1.000 kg,Grå,339.366 kr.,Personbil,CUV,520 liter,1.965 kg,187 cm,459 cm,163 cm,510 kg,1.000 kg,Baghjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/cupra/born/58-emocion-5d/6112294,Cupra,BORN,58,279.900 kr.,2024.0,-/-,(ny bil),El,(WLTP) 421 km,"58,0 kWh",156 Wh/km,-,-,-,-,204 hk/310 nm,"7,3 sek.",160 km/t,-,Sølvmetal,275.610 kr.,Personbil,Halvkombi,385 liter,1.736 kg,178 cm,432 cm,154 cm,534 kg,-,Baghjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/toyota/bz4x/active-5d/6144318,Toyota,BZ4X,Active,294.800 kr.,2022.0,6/2022,6.000 km,El,(WLTP) 504 km,"64,0 kWh",147 Wh/km,-,-,-,780 kr. / år,204 hk/265 nm,"7,5 sek.",160 km/t,750 kg,Sølvmetal,415.810 kr.,Personbil,CUV,452 liter,1.920 kg,185 cm,469 cm,165 cm,275 kg,750 kg,Forhjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/honda/e/advance-5d/6078972,Honda,E,Advance,164.900 kr.,2021.0,2/2021,35.000 km,El,(WLTP) 222 km,"35,5 kWh",159 Wh/km,-,-,-,780 kr. / år,154 hk/315 nm,-,145 km/t,-,Gråmetal,300.820 kr.,Personbil,Halvkombi,171 liter,1.525 kg,175 cm,389 cm,151 cm,470 kg,-,Baghjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-performance-gt-line-awd-5d/5835589,Kia,EV6,77 long range performance gt line,399.800 kr.,2023.0,4/2023,18.000 km,El,(WLTP) 484 km,"77,4 kWh",180 Wh/km,-,-,-,780 kr. / år,325 hk/605 nm,"5,4 sek.",185 km/t,1.600 kg,Blåmetal,490.618 kr.,Personbil,Halvkombi,510 liter,2.040 kg,189 cm,470 cm,155 cm,510 kg,1.600 kg,Firehjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/polestar/2/standard-range-5d/6053713,Polestar,2,Standard,289.900 kr.,2022.0,9/2022,11.000 km,El,(WLTP) 540 km,"78,0 kWh",171 Wh/km,-,-,-,780 kr. / år,231 hk/330 nm,"7,4 sek.",160 km/t,1.500 kg,Sort,361.420 kr.,Personbil,Halvkombi,405 liter,2.015 kg,180 cm,461 cm,148 cm,375 kg,1.500 kg,Forhjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/kia/e-niro/64-advance-5d/6128914,Kia,E-NIRO,64,219.800 kr.,2021.0,9/2021,66.000 km,El,(WLTP) 455 km,"64,0 kWh",159 Wh/km,-,-,-,780 kr. / år,204 hk/395 nm,"7,8 sek.",159 km/t,300 kg,Mørkblåmetal,330.720 kr.,Personbil,CUV,451 liter,1.737 kg,181 cm,438 cm,157 cm,493 kg,300 kg,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqc400/amg-line-4matic-5d/6075884,Mercedes,EQC400,Amg line,619.900 kr.,2023.0,4/2023,14.000 km,El,(WLTP) 410 km,"80,0 kWh",228 Wh/km,-,-,-,780 kr. / år,408 hk/760 nm,"5,1 sek.",180 km/t,1.800 kg,Hvid,-,Personbil,SUV,500 liter,2.395 kg,188 cm,476 cm,162 cm,545 kg,1.800 kg,Firehjulstræk,Nej,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/volvo/c40/p8-recharge-ultimate-5d/6052030,Volvo,C40,P8 recharge,339.900 kr.,2022.0,12/2021,28.500 km,El,(WLTP) 418 km,"78,0 kWh",238 Wh/km,-,-,-,780 kr. / år,408 hk/660 nm,"4,7 sek.",180 km/t,1.800 kg,Hvid,475.900 kr.,Personbil,CUV,419 liter,2.102 kg,187 cm,444 cm,160 cm,518 kg,1.800 kg,Firehjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/audi/q8-e-tron/55-s-line-quattro-5d/6045687,Audi,Q8-E-TRON,55 s line,849.900 kr.,2024.0,11/2023,1.000 km,El,(WLTP) 535 km,"106,0 kWh",222 Wh/km,"11,0 kW",170 kW,30 min,780 kr. / år,408 hk/664 nm,"5,9 sek.",200 km/t,1.800 kg,Mørkgrønmetal,785.611 kr.,Personbil,SUV,569 liter,2.485 kg,194 cm,492 cm,163 cm,685 kg,1.800 kg,Firehjulstræk,Ja,Ja,6,5,6/2023,
